product_id,product_name,product_keywords,product_aliases,product_category,source_file
ABW810,GT-BONEWAX (2 GM),GT-BONEWAX (2 GM) BONEWAX X 2 GM Aspiron Aspiron Others Others P-1 NCV Section M,gt bonewax 2 gm;gt bonewax gm;bonewax gm;gt bonewax;bonewax;aspiron;aspiron others,Others | P-1 | NCV | Section M,EndoProducts.csv
PPM1215,POLYPROPYLENE MESH (12CM X 15CM),"POLYPROPYLENE MESH (12CM X 15CM) Polypropylene Mesh is well knitted polypropylene material with standard heavy weight offers maximum tissue support and flexible scar for superior patient comfort. Strong and durable polypropylene material maintains consistent strength. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene mesh has a pore size of 1.0 mm x 1.2 mm, a weight of 100 gsm, and a thickness of 0.48 mm. It has a burst strength of 106.3 N/cm². Filaprop Mesh General Mesh Mesh P-1 Mesh Section F",polypropylene mesh 12cm x 15cm;polypropylene mesh 12cm;polypropylene mesh;mesh 12cm 15cm;polypropylene;12cm 15cm;mesh 12cm;12cm;15cm;mesh;filaprop mesh;general mesh,Mesh | P-1 | Mesh | Section F,EndoProducts.csv
PPM1218,POLYPROPYLENE MESH (12CM X 18CM),"POLYPROPYLENE MESH (12CM X 18CM) Polypropylene Mesh is well knitted polypropylene material with standard heavy weight offers maximum tissue support and flexible scar for superior patient comfort. Strong and durable polypropylene material maintains consistent strength. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene mesh has a pore size of 1.0 mm x 1.2 mm, a weight of 100 gsm, and a thickness of 0.48 mm. It has a burst strength of 106.3 N/cm². Filaprop Mesh General Mesh Mesh P-1 Mesh Section F",polypropylene mesh 12cm x 18cm;polypropylene mesh 12cm;polypropylene mesh;mesh 12cm 18cm;polypropylene;12cm 18cm;mesh 12cm;12cm;18cm;mesh;filaprop mesh;general mesh,Mesh | P-1 | Mesh | Section F,EndoProducts.csv
PPM1515,POLYPROPYLENE MESH (15CM X 15CM),"POLYPROPYLENE MESH (15CM X 15CM) Polypropylene Mesh is well knitted polypropylene material with standard heavy weight offers maximum tissue support and flexible scar for superior patient comfort. Strong and durable polypropylene material maintains consistent strength. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene mesh has a pore size of 1.0 mm x 1.2 mm, a weight of 100 gsm, and a thickness of 0.48 mm. It has a burst strength of 106.3 N/cm². Filaprop Mesh General Mesh Mesh P-1 Mesh Section F",polypropylene mesh 15cm x 15cm;polypropylene mesh 15cm;polypropylene mesh;mesh 15cm 15cm;polypropylene;15cm 15cm;mesh 15cm;15cm;mesh;filaprop mesh;general mesh,Mesh | P-1 | Mesh | Section F,EndoProducts.csv
PPM1520,POLYPROPYLENE MESH (15CM X 20CM),"POLYPROPYLENE MESH (15CM X 20CM) Polypropylene Mesh is well knitted polypropylene material with standard heavy weight offers maximum tissue support and flexible scar for superior patient comfort. Strong and durable polypropylene material maintains consistent strength. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene mesh has a pore size of 1.0 mm x 1.2 mm, a weight of 100 gsm, and a thickness of 0.48 mm. It has a burst strength of 106.3 N/cm². Filaprop Mesh General Mesh Mesh P-1 Mesh Section F",polypropylene mesh 15cm x 20cm;polypropylene mesh 15cm;polypropylene mesh;mesh 15cm 20cm;polypropylene;15cm 20cm;mesh 15cm;15cm;20cm;mesh;filaprop mesh;general mesh,Mesh | P-1 | Mesh | Section F,EndoProducts.csv
PPM1530,POLYPROPYLENE MESH (15CM X 30CM),"POLYPROPYLENE MESH (15CM X 30CM) Polypropylene Mesh is well knitted polypropylene material with standard heavy weight offers maximum tissue support and flexible scar for superior patient comfort. Strong and durable polypropylene material maintains consistent strength. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene mesh has a pore size of 1.0 mm x 1.2 mm, a weight of 100 gsm, and a thickness of 0.48 mm. It has a burst strength of 106.3 N/cm². Filaprop Mesh General Mesh Mesh P-1 Mesh Section F",polypropylene mesh 15cm x 30cm;polypropylene mesh 15cm;polypropylene mesh;mesh 15cm 30cm;polypropylene;15cm 30cm;mesh 15cm;15cm;30cm;mesh;filaprop mesh;general mesh,Mesh | P-1 | Mesh | Section F,EndoProducts.csv
PPM3030,POLYPROPYLENE MESH (30CM X 30CM),"POLYPROPYLENE MESH (30CM X 30CM) Polypropylene Mesh is well knitted polypropylene material with standard heavy weight offers maximum tissue support and flexible scar for superior patient comfort. Strong and durable polypropylene material maintains consistent strength. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene mesh has a pore size of 1.0 mm x 1.2 mm, a weight of 100 gsm, and a thickness of 0.48 mm. It has a burst strength of 106.3 N/cm². Filaprop Mesh General Mesh Mesh P-1 Mesh Section F",polypropylene mesh 30cm x 30cm;polypropylene mesh 30cm;polypropylene mesh;mesh 30cm 30cm;polypropylene;30cm 30cm;mesh 30cm;30cm;mesh;filaprop mesh;general mesh,Mesh | P-1 | Mesh | Section F,EndoProducts.csv
PPM510,POLYPROPYLENE MESH (05CM X 10CM),"POLYPROPYLENE MESH (05CM X 10CM) Polypropylene Mesh is well knitted polypropylene material with standard heavy weight offers maximum tissue support and flexible scar for superior patient comfort. Strong and durable polypropylene material maintains consistent strength. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene mesh has a pore size of 1.0 mm x 1.2 mm, a weight of 100 gsm, and a thickness of 0.48 mm. It has a burst strength of 106.3 N/cm². Filaprop Mesh General Mesh Mesh P-1 Mesh Section F",polypropylene mesh 05cm x 10cm;polypropylene mesh 05cm;polypropylene mesh;mesh 05cm 10cm;polypropylene;05cm 10cm;mesh 05cm;05cm;10cm;mesh;filaprop mesh;general mesh,Mesh | P-1 | Mesh | Section F,EndoProducts.csv
PPM611,POLYPROPYLENE MESH (06CM X 11CM),"POLYPROPYLENE MESH (06CM X 11CM) Polypropylene Mesh is well knitted polypropylene material with standard heavy weight offers maximum tissue support and flexible scar for superior patient comfort. Strong and durable polypropylene material maintains consistent strength. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene mesh has a pore size of 1.0 mm x 1.2 mm, a weight of 100 gsm, and a thickness of 0.48 mm. It has a burst strength of 106.3 N/cm². Filaprop Mesh General Mesh Mesh P-1 Mesh Section F",polypropylene mesh 06cm x 11cm;polypropylene mesh 06cm;polypropylene mesh;mesh 06cm 11cm;polypropylene;06cm 11cm;mesh 06cm;06cm;11cm;mesh;filaprop mesh;general mesh,Mesh | P-1 | Mesh | Section F,EndoProducts.csv
PPM715,POLYPROPYLENE MESH (7.6CM X 15CM),"POLYPROPYLENE MESH (7.6CM X 15CM) Polypropylene Mesh is well knitted polypropylene material with standard heavy weight offers maximum tissue support and flexible scar for superior patient comfort. Strong and durable polypropylene material maintains consistent strength. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene mesh has a pore size of 1.0 mm x 1.2 mm, a weight of 100 gsm, and a thickness of 0.48 mm. It has a burst strength of 106.3 N/cm². Filaprop Mesh General Mesh Mesh P-1 Mesh Section F",polypropylene mesh 7 6cm x 15cm;polypropylene mesh 7 6cm;polypropylene mesh;mesh 7 6cm 15cm;polypropylene;7 6cm 15cm;mesh 7 6cm;7 6cm;15cm;mesh;filaprop mesh;general mesh,Mesh | P-1 | Mesh | Section F,EndoProducts.csv
PPMM1015,Synthetic Non-absorbable Polypropylene Macroporous Light Weight Mesh (10CM X 15CM),"Synthetic Non-absorbable Polypropylene Macroporous Light Weight Mesh (10CM X 15CM) Polypropylene Macroporous Light Weight Mesh is the Ideal preperitoneal mesh for all hernia types. Large pores with light weight increase elasticity and reduce memory, which allows ease of handling during procedure. Polypropylene Macroporous Medium Weight Mesh with Bigger Pore Size for Faster Tissue Growth & Better Patient Comfort, lower foreign body reaction. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene macroporous lightweight mesh has a pore size of 2.3 mm x 1.5 mm, a weight of 55 gsm, and a thickness of 0.60 mm. It has a burst strength of 98.06 N/cm². Merigrow Mesh Advance Mesh Mesh P-2 Mesh Section F",synthetic non absorbable polypropylene macroporous light weight mesh 10cm x 15cm;absorbable polypropylene macroporous;polypropylene macroporous light;non absorbable polypropylene;polypropylene macroporous;absorbable polypropylene;macroporous light weight;synthetic non absorbable;light weight mesh;macroporous light;weight mesh 10cm;mesh 10cm 15cm;non absorbable;polypropylene;synthetic non;light weight;macroporous;weight mesh;absorbable;10cm 15cm;mesh 10cm;synthetic;weight;light;10cm;15cm;mesh;non;merigrow mesh;advance mesh,Mesh | P-2 | Mesh | Section F,EndoProducts.csv
PPMM1215,Synthetic Non-absorbablePolypropylene Macroporous Light Weight Mesh (12CM X 15CM),"Synthetic Non-absorbablePolypropylene Macroporous Light Weight Mesh (12CM X 15CM) Polypropylene Macroporous Light Weight Mesh is the Ideal preperitoneal mesh for all hernia types. Large pores with light weight increase elasticity and reduce memory, which allows ease of handling during procedure. Polypropylene Macroporous Medium Weight Mesh with Bigger Pore Size for Faster Tissue Growth & Better Patient Comfort, lower foreign body reaction. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene macroporous lightweight mesh has a pore size of 2.3 mm x 1.5 mm, a weight of 55 gsm, and a thickness of 0.60 mm. It has a burst strength of 98.06 N/cm². Merigrow Mesh Advance Mesh Mesh P-2 Mesh Section F",synthetic non absorbablepolypropylene macroporous light weight mesh 12cm x 15cm;absorbablepolypropylene macroporous light;non absorbablepolypropylene macroporous;synthetic non absorbablepolypropylene;absorbablepolypropylene macroporous;non absorbablepolypropylene;macroporous light weight;absorbablepolypropylene;light weight mesh;macroporous light;weight mesh 12cm;mesh 12cm 15cm;synthetic non;light weight;macroporous;weight mesh;12cm 15cm;mesh 12cm;synthetic;weight;light;12cm;15cm;mesh;non;merigrow mesh;advance mesh,Mesh | P-2 | Mesh | Section F,EndoProducts.csv
PPMM1218,Synthetic Non-absorbable Polypropylene Macroporous Light Weight Mesh (12CM X 18CM),"Synthetic Non-absorbable Polypropylene Macroporous Light Weight Mesh (12CM X 18CM) Polypropylene Macroporous Light Weight Mesh is the Ideal preperitoneal mesh for all hernia types. Large pores with light weight increase elasticity and reduce memory, which allows ease of handling during procedure. Polypropylene Macroporous Medium Weight Mesh with Bigger Pore Size for Faster Tissue Growth & Better Patient Comfort, lower foreign body reaction. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene macroporous lightweight mesh has a pore size of 2.3 mm x 1.5 mm, a weight of 55 gsm, and a thickness of 0.60 mm. It has a burst strength of 98.06 N/cm². Merigrow Mesh Advance Mesh Mesh P-2 Mesh Section F",synthetic non absorbable polypropylene macroporous light weight mesh 12cm x 18cm;absorbable polypropylene macroporous;polypropylene macroporous light;non absorbable polypropylene;polypropylene macroporous;absorbable polypropylene;macroporous light weight;synthetic non absorbable;light weight mesh;macroporous light;weight mesh 12cm;mesh 12cm 18cm;non absorbable;polypropylene;synthetic non;light weight;macroporous;weight mesh;absorbable;12cm 18cm;mesh 12cm;synthetic;weight;light;12cm;18cm;mesh;non;merigrow mesh;advance mesh,Mesh | P-2 | Mesh | Section F,EndoProducts.csv
PPMM1515,Synthetic Non-absorbable Polypropylene Macroporous Light Weight Mesh (15CM X 15CM),"Synthetic Non-absorbable Polypropylene Macroporous Light Weight Mesh (15CM X 15CM) Polypropylene Macroporous Light Weight Mesh is the Ideal preperitoneal mesh for all hernia types. Large pores with light weight increase elasticity and reduce memory, which allows ease of handling during procedure. Polypropylene Macroporous Medium Weight Mesh with Bigger Pore Size for Faster Tissue Growth & Better Patient Comfort, lower foreign body reaction. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene macroporous lightweight mesh has a pore size of 2.3 mm x 1.5 mm, a weight of 55 gsm, and a thickness of 0.60 mm. It has a burst strength of 98.06 N/cm². Merigrow Mesh Advance Mesh Mesh P-2 Mesh Section F",synthetic non absorbable polypropylene macroporous light weight mesh 15cm x 15cm;absorbable polypropylene macroporous;polypropylene macroporous light;non absorbable polypropylene;polypropylene macroporous;absorbable polypropylene;macroporous light weight;synthetic non absorbable;light weight mesh;macroporous light;weight mesh 15cm;mesh 15cm 15cm;non absorbable;polypropylene;synthetic non;light weight;macroporous;weight mesh;absorbable;15cm 15cm;mesh 15cm;synthetic;weight;light;15cm;mesh;non;merigrow mesh;advance mesh,Mesh | P-2 | Mesh | Section F,EndoProducts.csv
PPMM1520,Synthetic Non-absorbable Polypropylene Macroporous Light Weight Mesh (15CM X 20CM),"Synthetic Non-absorbable Polypropylene Macroporous Light Weight Mesh (15CM X 20CM) Polypropylene Macroporous Light Weight Mesh is the Ideal preperitoneal mesh for all hernia types. Large pores with light weight increase elasticity and reduce memory, which allows ease of handling during procedure. Polypropylene Macroporous Medium Weight Mesh with Bigger Pore Size for Faster Tissue Growth & Better Patient Comfort, lower foreign body reaction. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene macroporous lightweight mesh has a pore size of 2.3 mm x 1.5 mm, a weight of 55 gsm, and a thickness of 0.60 mm. It has a burst strength of 98.06 N/cm². Merigrow Mesh Advance Mesh Mesh P-2 Mesh Section F",synthetic non absorbable polypropylene macroporous light weight mesh 15cm x 20cm;absorbable polypropylene macroporous;polypropylene macroporous light;non absorbable polypropylene;polypropylene macroporous;absorbable polypropylene;macroporous light weight;synthetic non absorbable;light weight mesh;macroporous light;weight mesh 15cm;mesh 15cm 20cm;non absorbable;polypropylene;synthetic non;light weight;macroporous;weight mesh;absorbable;15cm 20cm;mesh 15cm;synthetic;weight;light;15cm;20cm;mesh;non;merigrow mesh;advance mesh,Mesh | P-2 | Mesh | Section F,EndoProducts.csv
PPMM3030,Synthetic Non-absorbable Polypropylene Macroporous Light Weight Mesh (30CM X 30CM),"Synthetic Non-absorbable Polypropylene Macroporous Light Weight Mesh (30CM X 30CM) Polypropylene Macroporous Light Weight Mesh is the Ideal preperitoneal mesh for all hernia types. Large pores with light weight increase elasticity and reduce memory, which allows ease of handling during procedure. Polypropylene Macroporous Medium Weight Mesh with Bigger Pore Size for Faster Tissue Growth & Better Patient Comfort, lower foreign body reaction. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene macroporous lightweight mesh has a pore size of 2.3 mm x 1.5 mm, a weight of 55 gsm, and a thickness of 0.60 mm. It has a burst strength of 98.06 N/cm². Merigrow Mesh Advance Mesh Mesh P-2 Mesh Section F",synthetic non absorbable polypropylene macroporous light weight mesh 30cm x 30cm;absorbable polypropylene macroporous;polypropylene macroporous light;non absorbable polypropylene;polypropylene macroporous;absorbable polypropylene;macroporous light weight;synthetic non absorbable;light weight mesh;macroporous light;weight mesh 30cm;mesh 30cm 30cm;non absorbable;polypropylene;synthetic non;light weight;macroporous;weight mesh;absorbable;30cm 30cm;mesh 30cm;synthetic;weight;light;30cm;mesh;non;merigrow mesh;advance mesh,Mesh | P-2 | Mesh | Section F,EndoProducts.csv
PPMM5050,Synthetic Non-absorbable Polypropylene Macroporous Light Weight Mesh (50CM X 50CM),"Synthetic Non-absorbable Polypropylene Macroporous Light Weight Mesh (50CM X 50CM) Polypropylene Macroporous Light Weight Mesh is the Ideal preperitoneal mesh for all hernia types. Large pores with light weight increase elasticity and reduce memory, which allows ease of handling during procedure. Polypropylene Macroporous Medium Weight Mesh with Bigger Pore Size for Faster Tissue Growth & Better Patient Comfort, lower foreign body reaction. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene macroporous lightweight mesh has a pore size of 2.3 mm x 1.5 mm, a weight of 55 gsm, and a thickness of 0.60 mm. It has a burst strength of 98.06 N/cm². Merigrow Mesh Advance Mesh Mesh P-2 Mesh Section F",synthetic non absorbable polypropylene macroporous light weight mesh 50cm x 50cm;absorbable polypropylene macroporous;polypropylene macroporous light;non absorbable polypropylene;polypropylene macroporous;absorbable polypropylene;macroporous light weight;synthetic non absorbable;light weight mesh;macroporous light;weight mesh 50cm;mesh 50cm 50cm;non absorbable;polypropylene;synthetic non;light weight;macroporous;weight mesh;absorbable;50cm 50cm;mesh 50cm;synthetic;weight;light;50cm;mesh;non;merigrow mesh;advance mesh,Mesh | P-2 | Mesh | Section F,EndoProducts.csv
PPMM611,Synthetic Non-absorbable Polypropylene Macroporous Light Weight Mesh (6CM X 11CM),"Synthetic Non-absorbable Polypropylene Macroporous Light Weight Mesh (6CM X 11CM) Polypropylene Macroporous Light Weight Mesh is the Ideal preperitoneal mesh for all hernia types. Large pores with light weight increase elasticity and reduce memory, which allows ease of handling during procedure. Polypropylene Macroporous Medium Weight Mesh with Bigger Pore Size for Faster Tissue Growth & Better Patient Comfort, lower foreign body reaction. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene macroporous lightweight mesh has a pore size of 2.3 mm x 1.5 mm, a weight of 55 gsm, and a thickness of 0.60 mm. It has a burst strength of 98.06 N/cm². Merigrow Mesh Advance Mesh Mesh P-2 Mesh Section F",synthetic non absorbable polypropylene macroporous light weight mesh 6cm x 11cm;absorbable polypropylene macroporous;polypropylene macroporous light;non absorbable polypropylene;polypropylene macroporous;absorbable polypropylene;macroporous light weight;synthetic non absorbable;light weight mesh;macroporous light;weight mesh 6cm;non absorbable;mesh 6cm 11cm;polypropylene;synthetic non;light weight;macroporous;weight mesh;absorbable;synthetic;6cm 11cm;mesh 6cm;weight;light;11cm;mesh;6cm;non;merigrow mesh;advance mesh,Mesh | P-2 | Mesh | Section F,EndoProducts.csv
PPMM715,Synthetic Non-absorbable Polypropylene Macroporous Light Weight Mesh (7.6CM X 15CM),"Synthetic Non-absorbable Polypropylene Macroporous Light Weight Mesh (7.6CM X 15CM) Polypropylene Macroporous Light Weight Mesh is the Ideal preperitoneal mesh for all hernia types. Large pores with light weight increase elasticity and reduce memory, which allows ease of handling during procedure. Polypropylene Macroporous Medium Weight Mesh with Bigger Pore Size for Faster Tissue Growth & Better Patient Comfort, lower foreign body reaction. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene macroporous lightweight mesh has a pore size of 2.3 mm x 1.5 mm, a weight of 55 gsm, and a thickness of 0.60 mm. It has a burst strength of 98.06 N/cm². Merigrow Mesh Advance Mesh Mesh P-2 Mesh Section F",synthetic non absorbable polypropylene macroporous light weight mesh 7 6cm x 15cm;absorbable polypropylene macroporous;polypropylene macroporous light;non absorbable polypropylene;polypropylene macroporous;absorbable polypropylene;macroporous light weight;synthetic non absorbable;light weight mesh;macroporous light;weight mesh 7 6cm;mesh 7 6cm 15cm;non absorbable;polypropylene;synthetic non;light weight;macroporous;weight mesh;7 6cm 15cm;absorbable;mesh 7 6cm;synthetic;weight;7 6cm;light;15cm;mesh;non;merigrow mesh;advance mesh,Mesh | P-2 | Mesh | Section F,EndoProducts.csv
PPMS1015,POLYPROPYLENE MESH SOFT (10CM X 15CM),"POLYPROPYLENE MESH SOFT (10CM X 15CM) Polypropylene Soft Mesh is Gentle yet Secure Fixation. Strong and durable light weight Polypropylene material maintains consistent strength. Polypropylene Soft Mesh comprises of reduced Polypropylene filament diameter and distinct knitting pattern offers Soft feel, Elasticity, Excellent strength and Facilitates Easy Positioning. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene soft mesh has a pore size of 0.8 mm x 1.0 mm, a weight of 45 gsm, and a thickness of 0.34 mm. It has a burst strength of 81.29 N/cm². Filaprop Mesh Soft General Mesh Mesh P-1 Mesh Section F",polypropylene mesh soft 10cm x 15cm;polypropylene mesh soft;polypropylene mesh;mesh soft 10cm;soft 10cm 15cm;polypropylene;10cm 15cm;mesh soft;soft 10cm;10cm;15cm;mesh;soft;filaprop mesh soft;general mesh,Mesh | P-1 | Mesh | Section F,EndoProducts.csv
PPMS1215,POLYPROPYLENE MESH SOFT (12CM X 15CM),"POLYPROPYLENE MESH SOFT (12CM X 15CM) Polypropylene Soft Mesh is Gentle yet Secure Fixation. Strong and durable light weight Polypropylene material maintains consistent strength. Polypropylene Soft Mesh comprises of reduced Polypropylene filament diameter and distinct knitting pattern offers Soft feel, Elasticity, Excellent strength and Facilitates Easy Positioning. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene soft mesh has a pore size of 0.8 mm x 1.0 mm, a weight of 45 gsm, and a thickness of 0.34 mm. It has a burst strength of 81.29 N/cm². Filaprop Mesh Soft General Mesh Mesh P-1 Mesh Section F",polypropylene mesh soft 12cm x 15cm;polypropylene mesh soft;polypropylene mesh;mesh soft 12cm;soft 12cm 15cm;polypropylene;12cm 15cm;mesh soft;soft 12cm;12cm;15cm;mesh;soft;filaprop mesh soft;general mesh,Mesh | P-1 | Mesh | Section F,EndoProducts.csv
PPMS1218,POLYPROPYLENE MESH SOFT (12CM X 18CM),"POLYPROPYLENE MESH SOFT (12CM X 18CM) Polypropylene Soft Mesh is Gentle yet Secure Fixation. Strong and durable light weight Polypropylene material maintains consistent strength. Polypropylene Soft Mesh comprises of reduced Polypropylene filament diameter and distinct knitting pattern offers Soft feel, Elasticity, Excellent strength and Facilitates Easy Positioning. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene soft mesh has a pore size of 0.8 mm x 1.0 mm, a weight of 45 gsm, and a thickness of 0.34 mm. It has a burst strength of 81.29 N/cm². Filaprop Mesh Soft General Mesh Mesh P-1 Mesh Section F",polypropylene mesh soft 12cm x 18cm;polypropylene mesh soft;polypropylene mesh;mesh soft 12cm;soft 12cm 18cm;polypropylene;12cm 18cm;mesh soft;soft 12cm;12cm;18cm;mesh;soft;filaprop mesh soft;general mesh,Mesh | P-1 | Mesh | Section F,EndoProducts.csv
PPMS1515,POLYPROPYLENE MESH SOFT (15CM X 15CM),"POLYPROPYLENE MESH SOFT (15CM X 15CM) Polypropylene Soft Mesh is Gentle yet Secure Fixation. Strong and durable light weight Polypropylene material maintains consistent strength. Polypropylene Soft Mesh comprises of reduced Polypropylene filament diameter and distinct knitting pattern offers Soft feel, Elasticity, Excellent strength and Facilitates Easy Positioning. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene soft mesh has a pore size of 0.8 mm x 1.0 mm, a weight of 45 gsm, and a thickness of 0.34 mm. It has a burst strength of 81.29 N/cm². Filaprop Mesh Soft General Mesh Mesh P-1 Mesh Section F",polypropylene mesh soft 15cm x 15cm;polypropylene mesh soft;polypropylene mesh;mesh soft 15cm;soft 15cm 15cm;polypropylene;15cm 15cm;mesh soft;soft 15cm;15cm;mesh;soft;filaprop mesh soft;general mesh,Mesh | P-1 | Mesh | Section F,EndoProducts.csv
PPMS1520,POLYPROPYLENE MESH SOFT (15CM X 20CM),"POLYPROPYLENE MESH SOFT (15CM X 20CM) Polypropylene Soft Mesh is Gentle yet Secure Fixation. Strong and durable light weight Polypropylene material maintains consistent strength. Polypropylene Soft Mesh comprises of reduced Polypropylene filament diameter and distinct knitting pattern offers Soft feel, Elasticity, Excellent strength and Facilitates Easy Positioning. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene soft mesh has a pore size of 0.8 mm x 1.0 mm, a weight of 45 gsm, and a thickness of 0.34 mm. It has a burst strength of 81.29 N/cm². Filaprop Mesh Soft General Mesh Mesh P-1 Mesh Section F",polypropylene mesh soft 15cm x 20cm;polypropylene mesh soft;polypropylene mesh;mesh soft 15cm;soft 15cm 20cm;polypropylene;15cm 20cm;mesh soft;soft 15cm;15cm;20cm;mesh;soft;filaprop mesh soft;general mesh,Mesh | P-1 | Mesh | Section F,EndoProducts.csv
PPMS1530,POLYPROPYLENE MESH SOFT (15CM X 30CM),"POLYPROPYLENE MESH SOFT (15CM X 30CM) Polypropylene Soft Mesh is Gentle yet Secure Fixation. Strong and durable light weight Polypropylene material maintains consistent strength. Polypropylene Soft Mesh comprises of reduced Polypropylene filament diameter and distinct knitting pattern offers Soft feel, Elasticity, Excellent strength and Facilitates Easy Positioning. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene soft mesh has a pore size of 0.8 mm x 1.0 mm, a weight of 45 gsm, and a thickness of 0.34 mm. It has a burst strength of 81.29 N/cm². Filaprop Mesh Soft General Mesh Mesh P-1 Mesh Section F",polypropylene mesh soft 15cm x 30cm;polypropylene mesh soft;polypropylene mesh;mesh soft 15cm;soft 15cm 30cm;polypropylene;15cm 30cm;mesh soft;soft 15cm;15cm;30cm;mesh;soft;filaprop mesh soft;general mesh,Mesh | P-1 | Mesh | Section F,EndoProducts.csv
PPMS3030,POLYPROPYLENE MESH SOFT (30CM X 30CM),"POLYPROPYLENE MESH SOFT (30CM X 30CM) Polypropylene Soft Mesh is Gentle yet Secure Fixation. Strong and durable light weight Polypropylene material maintains consistent strength. Polypropylene Soft Mesh comprises of reduced Polypropylene filament diameter and distinct knitting pattern offers Soft feel, Elasticity, Excellent strength and Facilitates Easy Positioning. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene soft mesh has a pore size of 0.8 mm x 1.0 mm, a weight of 45 gsm, and a thickness of 0.34 mm. It has a burst strength of 81.29 N/cm². Filaprop Mesh Soft General Mesh Mesh P-1 Mesh Section F",polypropylene mesh soft 30cm x 30cm;polypropylene mesh soft;polypropylene mesh;mesh soft 30cm;soft 30cm 30cm;polypropylene;30cm 30cm;mesh soft;soft 30cm;30cm;mesh;soft;filaprop mesh soft;general mesh,Mesh | P-1 | Mesh | Section F,EndoProducts.csv
PPMS611,POLYPROPYLENE MESH SOFT (06CM X 11CM),"POLYPROPYLENE MESH SOFT (06CM X 11CM) Polypropylene Soft Mesh is Gentle yet Secure Fixation. Strong and durable light weight Polypropylene material maintains consistent strength. Polypropylene Soft Mesh comprises of reduced Polypropylene filament diameter and distinct knitting pattern offers Soft feel, Elasticity, Excellent strength and Facilitates Easy Positioning. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene soft mesh has a pore size of 0.8 mm x 1.0 mm, a weight of 45 gsm, and a thickness of 0.34 mm. It has a burst strength of 81.29 N/cm². Filaprop Mesh Soft General Mesh Mesh P-1 Mesh Section F",polypropylene mesh soft 06cm x 11cm;polypropylene mesh soft;polypropylene mesh;mesh soft 06cm;soft 06cm 11cm;polypropylene;06cm 11cm;mesh soft;soft 06cm;06cm;11cm;mesh;soft;filaprop mesh soft;general mesh,Mesh | P-1 | Mesh | Section F,EndoProducts.csv
PPMS715,POLYPROPYLENE MESH SOFT (7.6CM X 15CM),"POLYPROPYLENE MESH SOFT (7.6CM X 15CM) Polypropylene Soft Mesh is Gentle yet Secure Fixation. Strong and durable light weight Polypropylene material maintains consistent strength. Polypropylene Soft Mesh comprises of reduced Polypropylene filament diameter and distinct knitting pattern offers Soft feel, Elasticity, Excellent strength and Facilitates Easy Positioning. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene soft mesh has a pore size of 0.8 mm x 1.0 mm, a weight of 45 gsm, and a thickness of 0.34 mm. It has a burst strength of 81.29 N/cm². Filaprop Mesh Soft General Mesh Mesh P-1 Mesh Section F",polypropylene mesh soft 7 6cm x 15cm;polypropylene mesh soft;polypropylene mesh;mesh soft 7 6cm;soft 7 6cm 15cm;polypropylene;7 6cm 15cm;soft 7 6cm;mesh soft;7 6cm;15cm;mesh;soft;filaprop mesh soft;general mesh,Mesh | P-1 | Mesh | Section F,EndoProducts.csv
PTEA-00200,POLYMER CLIP LAPROSCOPIC APLICATOR for medium large clips,POLYMER CLIP LAPROSCOPIC APLICATOR for medium large clips POLYMER CLIP LAPROSCOPIC APLICATOR 200MM Myclip Applicator- Lapro Stapler P-1 Applicator-Lapro Section I,polymer clip laproscopic aplicator for medium large clips;clip laproscopic aplicator;laproscopic aplicator for;polymer clip laproscopic;laproscopic aplicator;aplicator for medium;medium large clips;clip laproscopic;for medium large;aplicator for;medium large;polymer clip;laproscopic;large clips;for medium;aplicator;polymer;medium;clips;large;clip;for;myclip;applicator lapro,Stapler | P-1 | Applicator-Lapro | Section I,EndoProducts.csv
