Sr. No.,Tender Id,T247 Id,Tender Number,Meril Ref No,New Govt Code,Distributor Master,Zonal Head Name,Front Line Sales,HO Name,Site Location,Tender Due Date,Pre Bid Meeting Date,Quantity,Uom,Sap Material Code,Model,Lob,Segment,Sales Cat,status,Remarks,Estimated Cost,Final Remarks,Bidder Company,Bidder Model,Bidder Price,Bidder Rank
704,11,85880721,2025_DAH_80699_1,,,,,,,"Dehradun, Uttarakhand, India",29-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
705,12,85880754,2025_DAH_80694_1,,,,,,,"Dehradun, Uttarakhand, India",29-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
706,13,86028190,GEM/2025/B/6007203,,,,,,,"Jhajjar, Haryana, India",26-11-2025,ref to doc,1,,,,,,,N/A,,0,,,,,
707,73,90759595,2025_HME_282172_19,,,,,,,"Jammu, Jammu And Kashmir, India",29-11-2025,04-08-2025,,,,,,,,N/A,,0,,,,,
708,99,91101510,2025_IMSRP_871887_1,,,,,,,"Raipur, Chhattisgarh, India",01-12-2025,13-08-2025,,,,,,,,N/A,,0,,,,,
709,320,91570367,GEM/2025/B/6510324,,,,,,,"Guwahati, Assam, India",29-11-2025,ref to doc,5,,,,,,,N/A,,0,,,,,
710,536,91701172,2025_AIMSD_874425_1,,,,,,,"New Delhi, Delhi, India",26-11-2025,03-09-2025,,,,,,,,N/A,,0,,,,,
711,814,91808365,2025_AIMSD_874764_1,,,,,,,"New Delhi, Delhi, India",28-11-2025,03-09-2025,,,,,,,,N/A,,0,,,,,
712,815,91808379,2025_AIMSD_874745_1,,,,,,,"New Delhi, Delhi, India",10-12-2025,03-09-2025,,,,,,,,N/A,,0,,,,,
713,876,91841202,2025_RVUNL_1068815_1,,,,,,,"Jhansi, Uttar Pradesh, India",29-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
714,943,91851274,2025_AIMSD_874921_1,,,,,,,"New Delhi, Delhi, India",10-12-2025,09-09-2025,,,,,,,,N/A,,0,,,,,
715,1132,91931448,2025_IMSR_875297_1,,,,,,,"Dehradun, Uttarakhand, India",11-12-2025,08-09-2025,,,,,,,,N/A,,0,,,,,
716,1242,91962106,2025_TNMSC_598839_1,,,,,,,"Chennai, Tamil Nadu, India",02-12-2025,04-09-2025,,,,,,,,N/A,,0,,,,,
717,1456,92014005,627476-e-105  /2025-26/CE/Const/BTPS/Pur1/EM-II/ Transducers,,,,,,,"Manuguru, Telangana, India",26-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
718,1903,84896069,,,,,,,,"Motihari, Bihar, India",21-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
719,1904,86110738,,,,,,,,"Motihari, Bihar, India",21-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
720,2100,92040971,2025_IMSRP_875725_1,,,,,,,"Raipur, Chhattisgarh, India",03-12-2025,09-09-2025,,,,,,,,N/A,,0,,,,,
721,2783,92292218,NIT-20/ 2025-26/ Biomedical Eqpt/ IGIMS/ Group B,,,,,,,"Patna, Bihar, India",27-11-2025,18-09-2025,,,,,,,,N/A,,0,,,,,
722,2784,92292295,NIT-20/ 2025-26/ Biomedical Eqpt/ IGIMS/ Group C,,,,,,,"Patna, Bihar, India",27-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
723,3737,92517359,GEM/2025/B/6675986,,,,,,,"Alappuzha, Kerala, India",27-11-2025,18-09-2025,1,,,,,,,N/A,,0,,,,,
724,5004,92864304,GEM/2025/B/6695543,,,,,,,"Jodhpur, Rajasthan, India",28-11-2025,04-10-2025,1,,,,,,,N/A,,0,,,,,
725,5024,92865261,GEM/2025/B/6695963,,,,,,,"Jodhpur, Rajasthan, India",28-11-2025,04-10-2025,1,,,,,,,N/A,,0,,,,,
726,5048,92870713,GEM/2025/B/6698398,,,,,,,"Jodhpur, Rajasthan, India",28-11-2025,ref to doc,1,,,,,,,N/A,,0,,,,,
727,5087,92880061,GEM/2025/B/6695774,,,,,,,"Jodhpur, Rajasthan, India",28-11-2025,ref to doc,1,,,,,,,N/A,,0,,,,,
728,5137,92890102,82253861A,,,,,,,"Secunderabad, Andhra Pradesh, India",31-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
729,5257,92898697,GEM/2025/B/6728335,,,,,,,"Sagar, Madhya Pradesh, India",27-11-2025,30-09-2025,16,,,,,,,N/A,,0,,,,,
730,5454,92971051,GEM/2025/B/6733718,,,,,,,"Raebareli, Uttar Pradesh, India",26-11-2025,,211960,,,,,,,N/A,,0,,,,,
731,5625,93006457,2025_AIMSD_879530_1,,,,,,,"New Delhi, Delhi, India",11-12-2025,10-10-2025,,,,,,,,N/A,,0,,,,,
732,5733,93044603,2025_INDUS_504698_1,,,,,,,"Hanumangarh, Rajasthan, India",27-11-2025,07-10-2025,,,,,,,,N/A,,0,,,,,
733,6048,93147497,GEM/2025/B/6750028,,,,,,,"Nadia, West Bengal, India",27-11-2025,13-10-2025,1,,,,,,,N/A,,0,,,,,
734,6129,93146786,2025_IMSRP_879988_1,,,,,,,"Raipur, Chhattisgarh, India",29-11-2025,13-10-2025,,,,,,,,N/A,,0,,,,,
735,6222,93196020,77256176,,,,,,,"Kurukshetra, Haryana, India",27-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
736,6224,93196208,77256198,,,,,,,"Kurukshetra, Haryana, India",04-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
737,6225,93196258,77256186,,,,,,,"Kurukshetra, Haryana, India",10-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
738,6226,93196274,77256122,,,,,,,"Kurukshetra, Haryana, India",24-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
739,6230,93196930,77256043,,,,,,,"New Delhi, Delhi, India",09-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
740,6232,93196976,77256042,,,,,,,"New Delhi, Delhi, India",22-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
741,6233,93197000,77256107,,,,,,,"New Delhi, Delhi, India",02-01-2026,ref to doc,,,,,,,,N/A,,0,,,,,
742,6235,93197052,77256244,,,,,,,"New Delhi, Delhi, India",10-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
743,6345,93210245,2025_AIMSD_880259_1,,,,,,,"New Delhi, Delhi, India",02-12-2025,15-10-2025,,,,,,,,N/A,,0,,,,,
744,6346,93210267,2025_AMSPA_880212_1,,,,,,,"Patna, Bihar, India",02-12-2025,,,,,,,,,N/A,,0,,,,,
745,6464,93242480,GEM/2025/B/6676976,,,,,,,"Nadia, West Bengal, India",29-11-2025,17-10-2025,300,,,,,,,N/A,,0,,,,,
746,6474,93244518,2025_NITJ_879983_1,,,,,,,"Jalandhar, Punjab, India",10-12-2025,,,,,,,,,N/A,,0,,,,,
747,6553,93263388,77255657,,,,,,,"Multi Location, Multi State, India",02-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
748,6608,93277637,2025_AIMSD_880534_1,,,,,,,"New Delhi, Delhi, India",02-12-2025,15-10-2025,,,,,,,,N/A,,0,,,,,
749,7097,93409003,NIT-30/2025-26/Drugs & Con./IGIMS/Store,,,,,,,"Not Classified, Bihar, India",09-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
750,7248,93441884,GEM/2025/B/6777427,,,,,,,"Bilaspur , Chhattisgarh, India",28-11-2025,15-10-2025,87,,,,,,,N/A,,0,,,,,
751,7357,93458350,2025_RCC_808773_1,,,,,,,"Thiruvananthapuram, Kerala, India",05-12-2025,27-10-2025,,,,,,,,N/A,,0,,,,,
752,7424,93493807,GEM/2025/B/6786779,,,,,,,"New Delhi, Delhi, India",28-11-2025,ref to doc,4,,,,,,,N/A,,0,,,,,
753,7564,93525132,GEM/2025/B/6786025,,,,,,,"Firozpur, Punjab, India",27-11-2025,,1247,,,,,,,N/A,,0,,,,,
754,7572,93525460,GEM/2025/B/6747028,,,,,,,"New Delhi, Delhi, India",04-12-2025,24-10-2025,1,,,,,,,N/A,,0,,,,,
755,7613,93503304,GEM/2025/B/6771187,,,,,,,"New Delhi, Delhi, India",29-11-2025,,156,,,,,,,N/A,,0,,,,,
756,7625,93530562,NIT-26/ 2025-26/ Biomedical Eqpt/ IGIMS/ Group F,,,,,,,"Patna, Bihar, India",08-12-2025,,,,,,,,,N/A,,0,,,,,
757,7626,93530565,NIT-26/ 2025-26/ Biomedical Eqpt/ IGIMS/ Group D,,,,,,,"Patna, Bihar, India",08-12-2025,,,,,,,,,N/A,,0,,,,,
758,7627,93530566,NIT-26/ 2025-26/ Biomedical Eqpt/ IGIMS/ Group I,,,,,,,"Patna, Bihar, India",08-12-2025,,,,,,,,,N/A,,0,,,,,
759,7628,93530570,NIT-26/ 2025-26/ Biomedical Eqpt/ IGIMS/ Group E,,,,,,,"Patna, Bihar, India",08-12-2025,,,,,,,,,N/A,,0,,,,,
760,7629,93530578,NIT-26/ 2025-26/ Biomedical Eqpt/ IGIMS/ Group K,,,,,,,"Patna, Bihar, India",08-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
761,7630,93530579,NIT-26/ 2025-26/ Biomedical Eqpt/ IGIMS/ Group P,,,,,,,"Patna, Bihar, India",08-12-2025,,,,,,,,,N/A,,0,,,,,
762,7710,93549221,2025_MGIMS_881717_1,,,,,,,"Wardha, Maharashtra, India",05-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
763,7892,93592137,2025_TNMSC_614749_1,,,,,,,"Chennai, Tamil Nadu, India",28-11-2025,23-10-2025,,,,,,,,N/A,,0,,,,,
764,7978,93625159,GEM/2025/B/6798555,,,,,,,"New Delhi, Delhi, India",29-11-2025,23-10-2025,2,,,,,,,N/A,,0,,,,,
765,8047,93642711,2025_SAI_882120_1,,,,,,,"New Delhi, Delhi, India",04-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
766,8129,93654805,GEM/2025/B/6792919,,,,,,,"Bilaspur, Himachal Pradesh, India",27-11-2025,,1,,,,,,,N/A,,0,,,,,
767,8139,93657515,2025_BEST_1231766_1,,,,,,,"Mumbai, Maharashtra, India",01-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
768,8197,93650375,2025_TNMSC_615398_1,,,,,,,"Chennai, Tamil Nadu, India",28-11-2025,27-10-2025,,,,,,,,N/A,,0,,,,,
769,8298,93706910,844949-M100028334/M06-2025-26,,,,,,,"Kadapa, Andhra Pradesh, India",28-11-2025,,,,,,,,,N/A,,0,,,,,
770,8345,93736945,GEM/2025/B/6807163,,,,,,,"Dakshina Kannada, Karnataka, India",27-11-2025,27-10-2025,76,,,,,,,N/A,,0,,,,,
771,8438,93788945,2025_RCC_813307_1,,,,,,,"Thiruvananthapuram, Kerala, India",05-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
772,8480,93839892,GEM/2025/B/6779714,,,,,,,"New Delhi, Delhi, India",29-11-2025,,708000,,,,,,,N/A,,0,,,,,
773,8576,93845215,6682370,,,,,,,"Thiruvananthapuram, Kerala, India",08-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
774,8610,93854041,GEM/2025/B/6810934,,,,,,,"Thiruvananthapuram, Kerala, India",27-11-2025,,31200,,,,,,,N/A,,0,,,,,
775,8699,93859659,82251314,,,,,,,"Kota, Rajasthan, India",08-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
776,8711,93861930,2025_PHSCL_458825_1,,,,,,,"Bhopal, Madhya Pradesh, India",27-11-2025,27-10-2025,,,,,,,,N/A,,0,,,,,
777,8716,93864992,GEM/2025/B/6682145,,,,,,,"Trivandrum, Kerala, India",08-12-2025,,960,,,,,,,N/A,,0,,,,,
778,8717,93864993,GEM/2025/B/6682159,,,,,,,"Trivandrum, Kerala, India",08-12-2025,,108,,,,,,,N/A,,0,,,,,
779,8718,93864996,GEM/2025/B/6682173,,,,,,,"Trivandrum, Kerala, India",08-12-2025,,108,,,,,,,N/A,,0,,,,,
780,8719,93865001,GEM/2025/B/6682279,,,,,,,"Trivandrum, Kerala, India",08-12-2025,,180,,,,,,,N/A,,0,,,,,
781,8720,93865006,GEM/2025/B/6682441,,,,,,,"Trivandrum, Kerala, India",08-12-2025,,70,,,,,,,N/A,,0,,,,,
782,8722,93865010,GEM/2025/B/6682663,,,,,,,"Trivandrum, Kerala, India",08-12-2025,,170,,,,,,,N/A,,0,,,,,
783,8723,93865011,GEM/2025/B/6682700,,,,,,,"Trivandrum, Kerala, India",08-12-2025,,20,,,,,,,N/A,,0,,,,,
784,8742,93865820,GEM/2025/B/6682116,,,,,,,"Thiruvananthapuram, Kerala, India",08-12-2025,,912,,,,,,,N/A,,0,,,,,
785,8743,93865821,GEM/2025/B/6682125,,,,,,,"Thiruvananthapuram, Kerala, India",08-12-2025,,120,,,,,,,N/A,,0,,,,,
786,8745,93866036,GEM/2025/B/6765140,,,,,,,"Guntur, Andhra Pradesh, India",04-12-2025,,1,,,,,,,N/A,,0,,,,,
787,8757,93866490,GEM/2025/B/6755649,,,,,,,"Kamrup, Assam, India",08-12-2025,,7557,,,,,,,N/A,,0,,,,,
788,8824,93891624,1025060,,,,,,,"New Delhi, Delhi, India",26-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
789,8844,93897169,GEM/2025/B/6823190,,,,,,,"Pondicherry, Puducherry, India",29-11-2025,,1,,,,,,,N/A,,0,,,,,
790,8892,93865004,GEM/2025/B/6682370,,,,,,,"Trivandrum, Kerala, India",08-12-2025,ref to doc,260,,,,,,,N/A,,0,,,,,
791,9010,93931149,,,,,,,,"New Delhi, Delhi, India",05-12-2025,,,,,,,,,N/A,,0,,,,,
792,9066,93950140,68255889,,,,,,,"Bhopal, Madhya Pradesh, India",26-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
793,9094,93961193,GEM/2025/B/6634416,,,,,,,"Bangalore, Karnataka, India",02-12-2025,,1,,,,,,,N/A,,0,,,,,
794,9098,93961618,GEM/2025/B/6712382,,,,,,,"Mumbai, Maharashtra, India",29-11-2025,,3,,,,,,,N/A,,0,,,,,
795,9136,93969675,GEM/2025/B/6827734,,,,,,,"Duliajan, Assam, India",26-11-2025,,1600,,,,,,,N/A,,0,,,,,
796,9170,93988548,DME/2025-26/IND1803,,,,,,,"Mysore, Karnataka, India",27-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
797,9218,94005153,GEM/2025/B/6796149,,,,,,,"Bangalore, Karnataka, India",26-11-2025,ref to doc,4,,,,,,,N/A,,0,,,,,
798,9222,93988198,FCSCA/2024-25/SE0285/CALL-3,,,,,,,"Bangalore, Karnataka, India",29-11-2025,,,,,,,,,N/A,,0,,,,,
799,9223,94000910,2025_DMER_152760_1,,,,,,,"Rupnagar, Punjab, India",28-11-2025,,,,,,,,,N/A,,0,,,,,
800,9251,94011173,2025_AIMNP_883318_1,,,,,,,"Nagpur, Maharashtra, India",01-12-2025,01-11-2025,,,,,,,,N/A,,0,,,,,
801,9297,94036257,GEM/2025/B/6836073,,,,,,,"Guntur, Andhra Pradesh, India",29-11-2025,ref to doc,185,,,,,,,N/A,,0,,,,,
802,9309,94031708,,,,,,,,"Rohtak, Haryana, India",04-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
803,9325,94047999,GEM/2025/B/6828910,,,,,,,"Kolkata, West Bengal, India",26-11-2025,04-11-2025,1,,,,,,,N/A,,0,,,,,
804,9336,94049774,,,,,,,,"Cuttack, Orissa, India",27-11-2025,,,,,,,,,N/A,,0,,,,,
805,9346,94047800,GEM/2025/B/6836861,,,,,,,"Silvassa, Dadra And Nagar Haveli, India",27-11-2025,,1197652,,,,,,,N/A,,0,,,,,
806,9359,94055744,GEM/2025/B/6838611,,,,,,,"Bangalore, Karnataka, India",27-11-2025,ref to doc,434,,,,,,,N/A,,0,,,,,
807,9360,94055760,GEM/2025/B/6838679,,,,,,,"Chandigarh Ut, Chandigarh, India",27-11-2025,,290,,,,,,,N/A,,0,,,,,
808,9380,94056169,GEM/2025/B/6839332,,,,,,,"Murshidabad, West Bengal, India",28-11-2025,ref to doc,5,,,,,,,N/A,,0,,,,,
809,9385,94057727,2025_IMSRP_862750_3,,,,,,,"Raipur, Chhattisgarh, India",26-11-2025,05-11-2025,,,,,,,,N/A,,0,,,,,
810,9398,94062132,GEM/2025/B/6840505,,,,,,,"Silvassa, Dadra And Nagar Haveli, India",28-11-2025,,88748,,,,,,,N/A,,0,,,,,
811,9464,94082777,GEM/2025/B/6687536,,,,,,,"Raipur, Chhattisgarh, India",29-11-2025,,10480,,,,,,,N/A,,0,,,,,
812,9465,94082778,GEM/2025/B/6687553,,,,,,,"Raipur, Chhattisgarh, India",29-11-2025,,1528,,,,,,,N/A,,0,,,,,
813,9472,94083019,GEM/2025/B/6840891,,,,,,,"Deoghar, Jharkhand, India",26-11-2025,,12950,,,,,,,N/A,,0,,,,,
814,9474,94083058,GEM/2025/B/6814527,,,,,,,"Mumbai, Maharashtra, India",29-11-2025,06-11-2025,1,,,,,,,N/A,,0,,,,,
815,9475,94083062,GEM/2025/B/6838435,,,,,,,"Mumbai, Maharashtra, India",13-12-2025,,1,,,,,,,N/A,,0,,,,,
816,9482,94083422,GEM/2025/B/6839687,,,,,,,"East Khasi Hills, Meghalaya, India",27-11-2025,,823,,,,,,,N/A,,0,,,,,
817,9485,94083522,GEM/2025/B/6840377,,,,,,,"Jhajjar, Haryana, India",27-11-2025,,25000,,,,,,,N/A,,0,,,,,
818,9487,94083613,GEM/2025/B/6841363,,,,,,,"Deoghar, Jharkhand, India",27-11-2025,,1,,,,,,,N/A,,0,,,,,
819,9515,94079811,INU/2025-26/IND0049,,,,,,,"Bangalore, Karnataka, India",01-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
820,9527,94093968,GEM/2025/B/6837739,,,,,,,"Bangalore, Karnataka, India",04-12-2025,,1,,,,,,,N/A,,0,,,,,
821,9530,94094065,GEM/2025/B/6778982,,,,,,,"Etawah, Uttar Pradesh, India",28-11-2025,07-11-2025,1,,,,,,,N/A,,0,,,,,
822,9550,94099493,GEM/2025/B/6670480,,,,,,,"Etawah, Uttar Pradesh, India",28-11-2025,08-11-2025,1,,,,,,,N/A,,0,,,,,
823,9555,94099758,GEM/2025/B/6822502,,,,,,,"Jaisalmer, Rajasthan, India",28-11-2025,ref to doc,191226,,,,,,,N/A,,0,,,,,
824,9557,94099763,GEM/2025/B/6822653,,,,,,,"Jaisalmer, Rajasthan, India",28-11-2025,,5208,,,,,,,N/A,,0,,,,,
825,9558,94099772,GEM/2025/B/6779149,,,,,,,"Etawah, Uttar Pradesh, India",28-11-2025,07-11-2025,1,,,,,,,N/A,,0,,,,,
826,9600,94102760,2025_AIMSD_883696_1,,,,,,,"New Delhi, Delhi, India",01-12-2025,,,,,,,,,N/A,,0,,,,,
827,9601,94102772,2025_IMSRP_867021_2,,,,,,,"Raipur, Chhattisgarh, India",27-11-2025,07-11-2025,,,,,,,,N/A,,0,,,,,
828,9613,94108173,AIIMS/R/CS/Pediatric Surgery/514/23/GTE/B,,,,,,,"Raipur, Chhattisgarh, India",26-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
829,9615,94109185,,,,,,,,"Roorkee, Uttarakhand, India",06-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
830,9640,94124320,GEM/2025/B/6725556,,,,,,,"Dehradun, Uttarakhand, India",01-12-2025,07-11-2025,1,,,,,,,N/A,,0,,,,,
831,9650,94129481,2025_MCGM_1234896_1,,,,,,,"Mumbai, Maharashtra, India",05-12-2025,06-11-2025,,,,,,,,N/A,,0,,,,,
832,9655,94130732,GEM/2025/B/6811838,,,,,,,"Jammu, Jammu And Kashmir, India",26-11-2025,,1800,,,,,,,N/A,,0,,,,,
833,9659,94131429,GEM/2025/B/6845832,,,,,,,"Pondicherry, Puducherry, India",28-11-2025,ref to doc,15,,,,,,,N/A,,0,,,,,
834,9663,94104797,2025_MCGM_1234478_1,,,,,,,"Mumbai, Maharashtra, India",01-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
835,9670,94118495,2025_DME_817738_1,,,,,,,"Kottayam, Kerala, India",27-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
836,9674,94106533,2025_NHAI_254084_1,,,,,,,"New Delhi, Delhi, India",02-12-2025,11-11-2025,,,,,,,,N/A,,0,,,,,
837,9677,94107880,2025_AIMSD_881109_1,,,,,,,"Multi Location, Multi State, India",30-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
838,9684,94122428,DHFWS/2025-26/IND1912,,,,,,,"Bangalore, Karnataka, India",01-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
839,9685,94122480,DME/2025-26/IND1816,,,,,,,"Mandya, Karnataka, India",27-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
840,9690,94125249,71255056,,,,,,,"Mumbai, Maharashtra, India",22-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
841,9710,94136125,GEM/2025/B/6843130,,,,,,,"Lucknow, Uttar Pradesh, India",29-11-2025,,1,,,,,,,N/A,,0,,,,,
842,9716,94136744,GEM/2025/B/6840898,,,,,,,"Lucknow, Uttar Pradesh, India",29-11-2025,,1,,,,,,,N/A,,0,,,,,
843,9722,94137051,,,,,,,,"Roorkee, Uttarakhand, India",06-12-2025,,,,,,,,,N/A,,0,,,,,
844,9759,94114442,,,,,,,,"Shimla, Himachal Pradesh, India",28-11-2025,10-11-2025,,,,,,,,N/A,,0,,,,,
845,9773,94145742,GEM/2025/B/6684013,,,,,,,"Jamnagar, Gujarat, India",29-11-2025,ref to doc,4,,,,,,,N/A,,0,,,,,
846,9774,94145745,GEM/2025/B/6832341,,,,,,,"Jhunjhunu, Rajasthan, India",26-11-2025,ref to doc,12893,,,,,,,N/A,,0,,,,,
847,9789,94147024,AIIMS/R/CS/Pediatric Surgery/491/23/GTE/A,,,,,,,"Raipur, Chhattisgarh, India",27-11-2025,06-11-2025,,,,,,,,N/A,,0,,,,,
848,9790,94147025,AIIMS/R/CS/Pediatric Surgery/514/23/GTE/B,,,,,,,"Raipur, Chhattisgarh, India",26-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
849,9793,94149052,2526000195,,,,,,,"Neyveli, Tamil Nadu, India",01-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
850,9794,94149113,MMC/2526000195/Supply of Surgical Items /e-proc/2025,,,,,,,"Neyveli, Tamil Nadu, India",01-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
851,9815,94160954,GEM/2025/B/6848453,,,,,,,"New Delhi, Delhi, India",26-11-2025,ref to doc,80000,,,,,,,N/A,,0,,,,,
852,9816,94160973,GEM/2025/B/6848459,,,,,,,"New Delhi, Delhi, India",26-11-2025,ref to doc,3600,,,,,,,N/A,,0,,,,,
853,9853,94164900,GEM/2025/B/6849693,,,,,,,"Amritsar, Punjab, India",27-11-2025,,16,,,,,,,N/A,,0,,,,,
854,9872,94169757,GEM/2025/B/6847548,,,,,,,"Palghar, Maharashtra, India",28-11-2025,,60000,,,,,,,N/A,,0,,,,,
855,9873,94169764,GEM/2025/B/6835616,,,,,,,"Lucknow, Uttar Pradesh, India",28-11-2025,12-11-2025,1,,,,,,,N/A,,0,,,,,
856,9884,94169943,GEM/2025/B/6850122,,,,,,,"Lucknow, Uttar Pradesh, India",01-12-2025,,1,,,,,,,N/A,,0,,,,,
857,9886,94169992,GEM/2025/B/6842468,,,,,,,"Pondicherry, Puducherry, India",01-12-2025,,1,,,,,,,N/A,,0,,,,,
858,9887,94170040,GEM/2025/B/6850194,,,,,,,"Lucknow, Uttar Pradesh, India",01-12-2025,,1,,,,,,,N/A,,0,,,,,
859,9889,94170616,,,,,,,,"Kolkata, West Bengal, India",28-11-2025,,,,,,,,,N/A,,0,,,,,
860,9896,94171561,GEM/2025/B/6826195,,,,,,,"Thiruvananthapuram, Kerala, India",27-11-2025,,20,,,,,,,N/A,,0,,,,,
861,9900,94171697,GEM/2025/B/6844555,,,,,,,"Bangalore, Karnataka, India",26-11-2025,,300,,,,,,,N/A,,0,,,,,
862,9901,94171698,GEM/2025/B/6844598,,,,,,,"New Delhi, Delhi, India",15-12-2025,06-11-2025,1,,,,,,,N/A,,0,,,,,
863,9905,94171757,GEM/2025/B/6846652,,,,,,,"New Delhi, Delhi, India",16-12-2025,,1,,,,,,,N/A,,0,,,,,
864,9906,94171816,GEM/2025/B/6786949,,,,,,,"Ghaziabad, Uttar Pradesh, India",27-11-2025,,606,,,,,,,N/A,,0,,,,,
865,9909,94171837,GEM/2025/B/6850466,,,,,,,"Lucknow, Uttar Pradesh, India",01-12-2025,,1,,,,,,,N/A,,0,,,,,
866,9917,94174856,2025_DME_818490_1,,,,,,,"Kozhikode, Kerala, India",03-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
867,9927,94181336,2025_MCGM_1235679_1,,,,,,,"Mumbai, Maharashtra, India",05-12-2025,10-11-2025,,,,,,,,N/A,,0,,,,,
868,9949,94191147,93255487A,,,,,,,"Ernakulam, Kerala, India",01-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
869,9953,94196808,LM255336E,,,,,,,"Hyderabad, Andhra Pradesh, India",28-11-2025,,,,,,,,,N/A,,0,,,,,
870,10000,94193136,HBK/25LD-1016/1-47,,,,,,,"Multi Location, Multi State, India",01-01-2026,ref to doc,,,,,,,,N/A,,0,,,,,
871,10022,94207666,GEM/2025/B/6853390,,,,,,,"Mumbai, Maharashtra, India",26-11-2025,ref to doc,100,,,,,,,N/A,,0,,,,,
872,10026,94207812,GEM/2025/B/6853756,,,,,,,"Mumbai, Maharashtra, India",26-11-2025,ref to doc,6,,,,,,,N/A,,0,,,,,
873,10031,94208564,GEM/2025/B/6847328,,,,,,,"Guwahati, Assam, India",29-11-2025,,1,,,,,,,N/A,,0,,,,,
874,10038,94210077,2025_HME_294120_1,,,,,,,"Srinagar, Jammu And Kashmir, India",06-12-2025,14-11-2025,,,,,,,,N/A,,0,,,,,
875,10057,94212774,,,,,,,,"Visakhapatnam, Andhra Pradesh, India",29-11-2025,,,,,,,,,N/A,,0,,,,,
876,10076,94211294,GEM/2025/B/6854484,,,,,,,"Mumbai, Maharashtra, India",26-11-2025,ref to doc,20,,,,,,,N/A,,0,,,,,
877,10082,94215062,,,,,,,,"Keonjhar, Orissa, India",01-12-2025,,,,,,,,,N/A,,0,,,,,
878,10102,94216368,2025_RCC_818964_1,,,,,,,"Thiruvananthapuram, Kerala, India",26-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
879,10119,94219320,2025_PHSCL_460889_1,,,,,,,"Bhopal, Madhya Pradesh, India",04-12-2025,07-11-2025,,,,,,,,N/A,,0,,,,,
880,10124,94221056,AIIMS/R/CS/Pediatric Surgery/514/23/GTE/B,,,,,,,"Raipur, Chhattisgarh, India",26-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
881,10125,94221057,AIIMS/R/CS/Pediatric Surgery/491/23/GTE/A,,,,,,,"Raipur, Chhattisgarh, India",27-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
882,10127,94221124,,,,,,,,"Indore, Madhya Pradesh, India",30-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
883,10128,94221948,,,,,,,,"New Delhi, Delhi, India",26-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
884,10134,94225504,2025_DHS_1240349_1,,,,,,,"Pune, Maharashtra, India",26-11-2025,10-11-2025,,,,,,,,N/A,,0,,,,,
885,10138,94225813,2025_MCGM_1235714_1,,,,,,,"Mumbai, Maharashtra, India",05-12-2025,12-11-2025,,,,,,,,N/A,,0,,,,,
886,10140,94225848,2025_MCGM_1235682_1,,,,,,,"Mumbai, Maharashtra, India",05-12-2025,12-11-2025,,,,,,,,N/A,,0,,,,,
